"","behaviour","mean.X","mean.Y","mean.Z","min.X","min.Y","min.Z","kurt.X","kurt.Y","kurt.Z","skew.X","skew.Y","skew.Z","max.X","max.Y","max.Z","sd.X","sd.Y","sd.Z","range.X","range.Y","range.Z","pitch","roll","odba","freq.X","freq.Y","freq.Z","amp.X","amp.Y","amp.Z","index"
"348","forage",-1.81904491469709e-13,1.81897379103457e-13,-4.5478378007946e-14,-432.55,-288.2,-245.95,-0.552806406300849,0.618354578373911,-0.605581452675587,0.145074862579271,0.563770370422918,0.366113908344076,433.45,458.8,323.05,218.532540031528,171.697285635903,148.542559912179,866,747,569,-0.664513389673853,0.945088804234564,8110.4,44531,45904,33119,2226.55,2295.2,1655.95,"190"
"1391","lie",-9.09500773305094e-14,9.09500068573682e-14,-9.09496436496404e-14,-66.9000000000001,-24.3499999999999,-65.6500000000001,0.897633753328063,-0.617389686344109,5.07953729446154,-1.0700089096659,0.069846639550396,-2.03811224861128,27.0999999999999,27.6500000000001,25.3499999999999,23.3145538463131,13.0516181694878,18.6188218294228,94,52,91,-0.542166869971371,0.910060145515537,788.099999999999,33898,44427,34533,1694.9,2221.35,1726.65,"475"
"1215","run",0,-4.5477510646208e-14,9.09647357438814e-14,-1386.75,-716.45,-1712.35,-0.37178274167208,0.0961752716861457,-1.27835663625328,0.805895972226935,0.267192847806933,-0.33729732648201,2103.25,751.55,1203.65,968.573224957857,331.553992586426,910.35356202672,3490,1468,2916,-0.596351323051444,0.863134795324022,34089.5,39835,40349,38127,1991.75,2017.45,1906.35,"956"
"1092","walk",-9.09383679470466e-14,-9.09484293432072e-14,-9.09605724075391e-14,-893.4,-525.65,-571.4,-0.35000090495461,0.340420015490462,-1.34231284212461,0.434932207319488,0.481126017409802,-0.230551921377354,909.6,649.35,512.6,454.828990419823,262.238395960221,329.19269672784,1803,1175,1084,-0.637767617405945,0.946504751042455,16003,43368,46473,33588,2168.4,2323.65,1679.4,"2450"
"1239","run",-9.09383679470466e-14,-4.54768167568176e-14,9.09716746377853e-14,-2051.9,-912.95,-1469.1,-0.928780769306441,-0.405693753194796,-0.70350911103193,-0.24668710029111,0.250126795312317,0.0943470989440919,2043.1,1055.05,1667.9,1168.99060821944,518.56131698545,824.182331641169,4095,1968,3137,-0.645624933545583,0.910719111472974,39497,41038,38259,31082,2051.9,1912.95,1554.1,"1035"
"1969","lie",-9.09496653336839e-14,-9.09507712198998e-14,-9.09503375390308e-14,-117.15,-70.4000000000001,-43.4000000000001,2.38789726482981,-1.42935910062208,-1.37180219028528,-0.229014245306157,-0.0319008039406761,-0.239732445485397,105.85,69.5999999999999,40.5999999999999,41.5188923389417,45.7031612404265,27.3234042727591,223,140,84,-0.684459153070105,0.923000717325125,1809.2,46923,45848,34688,2346.15,2292.4,1734.4,"778"
"1767","walk",-4.54802862037695e-14,-1.81900328133366e-13,0,-385.2,-338.3,-740.5,-1.47675459305153,-1.17529703858234,-1.26562670799937,-0.157012578856982,0.35248666220866,-0.248063431045584,350.8,441.7,632.5,238.79006415017,219.844705955914,426.622537465714,736,780,1373,-0.617920971555557,0.944737665871852,14865.8,38684,43286,31750,1934.2,2164.3,1587.5,"2381"
"862","sit",-9.09492967049452e-14,1.81898929512564e-13,9.09493942831407e-14,-15.9000000000001,-23.6999999999998,-7.84999999999991,0.435414130491964,-0.849542211504947,0.217358243994527,0.734597583661869,-0.507268963819369,0.181234551328949,23.0999999999999,16.3000000000002,11.1500000000001,8.85497184161471,11.2862282170981,4.42808025411036,39,40,19,-0.702163858733018,0.910374017565036,373.400000000001,47878,44694,34717,2393.9,2234.7,1735.85,"1500"
"2577","walk",-4.54795923143791e-14,0,-9.09494051251625e-14,-257.45,-264.25,-171.65,0.457883381589336,-0.922616529446469,-1.16041336634531,0.559255224837322,0.0857495684495243,0.216400108978625,369.55,275.75,203.35,150.567514144949,139.682676091203,107.244077250276,627,540,375,-0.585638146594972,0.943854272130517,6153.5,37489,45725,33093,1874.45,2286.25,1654.65,"2064"
"2445","walk",1.81896728582154e-13,-9.09518987901592e-14,4.5474041199256e-14,-238.7,-269.65,-238.55,-0.105927602112732,0.726606047611065,-0.409436624106435,0.836509684405549,0.99470856402047,-0.621845240215096,467.3,414.35,144.45,183.400654306357,158.360772322335,99.0696060459779,706,684,383,-0.610575587218532,0.956532058005808,6481.7,41714,48653,34251,2085.7,2432.65,1712.55,"2567"
"1217","run",9.09133879289925e-14,-1.81892001460682e-13,-9.09550212924159e-14,-802.6,-713.05,-1665.9,0.323924216934779,-0.623139900948924,0.732414466987148,1.30892840138719,-0.175838748442496,-0.697830559779868,2013.4,592.95,1241.1,814.281950393623,336.112054466802,635.462028349204,2816,1306,2907,-0.621452835082647,0.895800444735635,26721.6,41632,42701,35238,2081.6,2135.05,1761.9,"946"
"2180","sit",1.81900328133366e-13,1.81900328133366e-13,9.09505110113784e-14,-67.6999999999998,-133.7,-44.8499999999999,-0.720252793207842,0.342644858242096,2.11158082910053,0.295704709153017,-0.335396528102577,1.37942286135138,86.3000000000002,105.3,86.1500000000001,43.621699090922,52.9727834786288,28.3052440742924,154,239,131,-0.728927259707229,0.843876489489111,1793.8,50214,42014,37357,2510.7,2100.7,1867.85,"1487"
"44","lie",4.54818474548979e-14,0,-9.09496436496404e-14,-218.05,-140,-148.65,0.537658277800882,-0.718375090244422,-0.45151188133933,-1.07817882903887,0.217143907065307,-0.0545730822838956,123.95,201,141.35,89.8094327480489,91.3431932185887,74.8445933778435,342,341,290,-0.54135239488681,0.90056971405097,3804.4,33061,43040,34093,1653.05,2152,1704.65,"590"
"132","walk",-4.54788984249888e-14,0,9.0948082398512e-14,-201.2,-193.25,-139.35,-0.354231746546451,-0.951658483478945,-0.967829136141842,0.499810901930701,0.379377543756037,0.285990637722664,400.8,260.75,178.65,162.236863875015,130.165026833348,84.4631810161589,602,454,318,-0.605682408096253,0.941879481478937,6153,38264,44605,32407,1913.2,2230.25,1620.35,"2399"
"1069","sit",-9.09491232325976e-14,-1.81898419937543e-13,0,-18.4000000000001,-29.0500000000002,-13.5,-1.4321913546609,-1.02626600528902,-0.862182751561409,-0.199348115059923,0.147681237457905,-0.662271909441658,20.5999999999999,32.9499999999998,7.5,12.1845458632949,17.8869991010819,6.18572209970161,39,62,21,-0.724988959424784,0.865156910443501,590.599999999999,49768,42761,36430,2488.4,2138.05,1821.5,"1631"
"1209","run",-1.81915593699955e-13,9.09466946197313e-14,0,-1809.55,-994.1,-1587.5,-1.071767573374,1.95913905954237,-1.14094101959357,0.193460004869171,0.972341990411696,-0.547250253047037,1859.45,1637.9,1124.5,1098.68881064275,541.557782308543,875.493514959901,3669,2632,2712,-0.642153616641007,0.948273999570926,39726.2,44711,43842,33310,2235.55,2192.1,1665.5,"897"
"328","eat",0,9.09501640666832e-14,-4.5474041199256e-14,-49,-59.5999999999999,-59.2,-1.32835366355107,-0.444093350788421,-0.129747454950119,-0.0315514064070651,0.14252173368287,-0.863283204134189,52,63.4000000000001,32.8,32.0640805755895,29.5428324195298,26.6687279905056,101,123,92,-0.715298063414883,0.909304154843359,1407.6,47360,43012,33484,2368,2150.6,1674.2,"59"
"172","lie",-4.54748651929071e-14,-1.81898715382635e-13,4.54750061391895e-14,-46.95,-45.8000000000002,-31.05,-0.030406145528231,-0.646448650961327,0.105720733354363,0.770441195694475,0.14146830585371,-0.699746166150871,82.05,54.1999999999998,18.95,32.5971826357658,24.8799221525267,12.2107588453358,129,100,50,-0.628298209070857,0.939946345473462,1069.6,38559,42856,31301,1927.95,2142.8,1565.05,"449"
"1267","sit",9.09496436496404e-14,9.09490581804673e-14,9.09500773305094e-14,-41.0999999999999,-24.0999999999999,-147.1,-1.29126761744072,-0.808106229215122,0.0132855647220822,-0.0628811895411715,-0.16163722172334,-0.99822960224063,35.9000000000001,23.9000000000001,71.9000000000001,24.1702296224095,12.0258493517747,57.5068874593571,77,48,219,-0.550188067307731,0.895161150702779,1490.6,33322,42382,33982,1666.1,2119.1,1699.1,"1372"
"1207","lie",-4.54746917205595e-14,-1.8189859340989e-13,9.09499905943356e-14,-82.7,-90.0500000000002,-84.3499999999999,-0.482674517261086,-0.289416540792203,-1.18930373825505,0.156507352792015,-0.410577742274614,0.18744654260084,89.3,63.9499999999998,73.6500000000001,41.3446362587509,38.1154409931889,44.7169754649936,172,154,158,-0.566317784941103,0.926301477837903,2013.3,35014,44021,33087,1750.7,2201.05,1654.35,"519"
"1352","walk",9.09529396242448e-14,9.0951118164595e-14,9.0951551845464e-14,-1174.35,-491.85,-726.6,7.80322008963312,0.820731689900481,-0.210146811232788,-2.66551050682342,0.168548902932162,-0.116753718536926,314.65,562.15,571.4,307.258553047841,220.423342684027,307.642718271152,1489,1054,1298,-0.529776901700767,0.867738421503881,11123.2,31587,40677,34592,1579.35,2033.85,1729.6,"2507"
"2556","walk",0,0,9.09466946197313e-14,-338.75,-306.75,-265.1,-0.995609162210923,-1.01285277129254,-0.979959052848355,0.195456572862229,-0.323540272618509,0.253576687766408,359.25,282.25,303.9,193.574105216907,164.03782458548,157.313264405436,698,589,569,-0.639754960517044,0.936183370790119,8298.4,40475,43635,32082,2023.75,2181.75,1604.1,"2075"
"1752","walk",0,0,4.5477510646208e-14,-766.5,-561.25,-836.8,1.48679505697587,0.322310636721362,-1.20267698585447,0.936947747741397,0.013546608002354,-0.20160781727497,1302.5,602.75,703.2,445.097564703811,251.261841826201,431.435254641259,2069,1164,1540,-0.658853173343766,0.900314192849301,16951.9,42650,42045,33816,2132.5,2102.25,1690.8,"2053"
"529","forage",-1.81900675078062e-13,-1.81901368967452e-13,-4.54733473098656e-14,-261.05,-195.3,-138.95,-1.05204653218659,-1.29338733262444,1.8831946496766,-0.335685932484315,-0.0720843483799274,1.13354570868741,200.95,190.7,277.05,129.314986716442,122.93091769899,91.0242738012923,462,386,416,-0.712126258911395,0.906794736234522,5526.5,47301,43126,33719,2365.05,2156.3,1685.95,"227"
"1168","forage",-1.81892348405377e-13,0,4.54742146716036e-14,-349.05,-436.75,-201.8,-0.136277964809184,3.87085638129268,1.6649041255615,0.160107788088083,-1.66239506588843,1.06942947606997,347.95,168.25,400.2,163.063266701512,129.557089631113,135.47483743835,697,605,602,-0.67069183087836,0.94872301791864,5902.2,43441,44435,31876,2172.05,2221.75,1593.8,"229"
"1516","walk",0,-9.09473885091216e-14,4.5475775922732e-14,-300.25,-189.4,-395.55,0.357742319148657,-0.0117413406336562,-0.835648069484333,0.699475017191403,0.971160349533089,-0.180762316789609,425.75,406.6,349.45,163.314960477568,156.635480285313,211.623915422968,726,596,745,-0.593613198649601,0.952913151438814,8275.5,38465,46268,32911,1923.25,2313.4,1645.55,"2031"
"1281","sit",-4.54743881439512e-14,-9.09491449166411e-14,-9.0949817121988e-14,-53.2,-16.9000000000001,-49.6500000000001,-0.587031936044015,-1.48629115706706,0.59174285377026,0.26766188892191,-0.177910561819823,0.00796171982138496,66.8,15.0999999999999,46.3499999999999,30.8521090296749,10.7844917895047,21.3375749620982,120,32,96,-0.552121196326452,0.895120123146183,948.6,33524,42458,34033,1676.2,2122.9,1701.65,"1548"
"505","forage",-9.0948082398512e-14,9.09446129515601e-14,9.09473234569913e-14,-222.15,-263.1,-212.35,-0.854373877959356,-0.703034045369475,-0.302343708037737,-0.541680609927321,-0.255803997262851,-0.593680452106655,125.85,220.9,131.65,99.8748032077634,129.617209708555,92.9687412096413,348,484,344,-0.702551228920342,0.918067111500086,5083.7,46263,43402,33147,2313.15,2170.1,1657.35,"167"
"1633","lie",0,0,9.09466946197313e-14,-465.75,-245,-165.85,1.41571092865274,1.46411206262613,0.225182396583134,-1.41634032064028,0.0852241163663304,-0.793973990769388,168.25,263,109.15,156.461488451379,99.5183135751511,66.3573063442388,634,508,275,-0.663773991028792,0.945568004028547,4798.9,42195,43660,31497,2109.75,2183,1574.85,"767"
"1302","sit",-9.09463476750361e-14,-1.81898419937543e-13,0,-108.15,-32.8000000000002,-31.25,-1.20659684479966,-1.17104901755865,-0.701246141831657,-0.22740358419604,0.0881864054056529,0.497570816903504,77.8499999999999,32.1999999999998,47.75,55.909960509828,20.6234409299097,23.2941713965668,186,65,79,-0.576076562862662,0.9121668886881,1614.1,34783,42336,32765,1739.15,2116.8,1638.25,"1519"
"1036","sit",-9.09478438740341e-14,-9.09584907393679e-14,-4.54802862037695e-14,-92.6500000000001,-99.9000000000001,-196.2,0.136695345987597,-1.49702819053416,-1.12899418032177,-1.15919491992293,0.477973245057125,-0.758808035457931,42.3499999999999,162.1,92.8,36.4175709470609,97.7520493795129,100.902036910221,135,262,289,-0.71371404282794,0.798180407095802,3999.1,50553,41758,40704,2527.65,2087.9,2035.2,"1446"
"764","lie",9.09499905943356e-14,0,-4.54751687695154e-14,-35.0999999999999,-42.5,-23.7,0.618946082607394,-0.497911615141312,-1.06754160345217,0.988407353198906,0.0683470283953647,-0.0805318889291452,73.9000000000001,37.5,31.3,26.6791856578948,19.7683958298141,15.7884034725024,109,80,55,-0.677876471334753,0.935071818802654,965,46182,46150,34054,2309.1,2307.5,1702.7,"430"
"1073","walk",9.09647357438814e-14,-9.09577968499775e-14,4.54844495401119e-14,-1064.1,-854.9,-639.55,-0.747829580365368,-0.309410202393581,-0.313561012968107,0.204050897110769,0.86294441895639,0.485908032558625,1134.9,1407.1,944.45,602.289832311042,586.378438966006,418.911430784725,2199,2262,1584,-0.584510234510772,0.896154090501813,25239.3,41502,48338,37791,2075.1,2416.9,1889.55,"2056"
"1839","lie",9.09494701772928e-14,-9.09501640666832e-14,4.54747350886464e-14,-28.3499999999999,-40.6500000000001,-69.55,-0.334278353794391,-0.804278746257383,0.9873466371487,1.06602918332139,-0.456007128204581,-1.00841865341722,55.6500000000001,28.3499999999999,37.45,25.4170995073872,17.9949554334717,24.8097497812962,84,69,107,-0.698483265606546,0.898603837827308,1037.2,48587,45273,36031,2429.35,2263.65,1801.55,"616"
"968","lie",9.09493183889887e-14,9.09497303858142e-14,0,-17.3499999999999,-20.8499999999999,-15.5,0.499120187149082,-0.213180552729694,-0.625364264715081,-0.241014794100018,0.395049447029496,-0.623638876937493,19.6500000000001,26.1500000000001,10.5,8.26071871474937,11.0561961670464,7.59154654516248,37,47,26,-0.715509970949077,0.886862269438804,406.3,49067,43757,35670,2453.35,2187.85,1783.5,"455"
"48","run",-4.54553061857155e-14,0,9.09633479651006e-14,-749.45,-375.75,-1490.85,-0.524269968660438,-1.14370745314598,-0.650138234056048,0.0970075599053224,-0.211082245435759,-0.74096180192115,814.55,286.25,949.15,383.818827189682,186.072106849384,734.343622062014,1564,662,2440,-0.629757395194207,1.01019229754421,21141.2,40789,45015,29817,2039.45,2250.75,1490.85,"793"
"1635","lie",-9.09463476750361e-14,-9.09466946197313e-14,9.09499038581618e-14,-118.65,-71.9000000000001,-45.0999999999999,-0.726469269018717,1.29343173284236,-0.095811865664984,-0.619761086591925,1.20082594384076,0.524913672569199,76.3499999999999,124.1,73.9000000000001,55.06290660881,43.2153725085488,29.2519005230519,195,196,119,-0.66942145618697,0.942858723104969,1940.3,42793,43758,31762,2139.65,2187.9,1588.1,"267"
"1028","sit",1.81892695350072e-13,0,0,-222.45,-191,-414.25,-0.486769916415743,-1.43949871245569,1.79177362469056,-0.027174786885648,-0.0510262661532294,-1.22120225111943,267.55,207,199.75,121.728980677742,129.877270001944,136.715946399826,490,398,614,-0.704686261471382,0.869059701812659,6069.1,49349,44240,37385,2467.45,2212,1869.25,"1334"
"1742","stand",1.81900501605714e-13,-9.09499905943356e-14,-9.0949383441119e-14,-81.4499999999998,-168.9,-121.65,-1.22936433251904,0.852262784131023,-0.67497300426334,-0.0241315688520627,-0.603412635373752,-0.51859617489314,102.55,117.1,79.3499999999999,54.7150272825146,61.9039153595482,53.5765807046325,184,286,201,-0.714646107988776,0.888996546090438,2658.4,48889,43738,35493,2444.45,2186.9,1774.65,"1787"
"331","eat",0,-9.09501640666832e-14,4.54743881439512e-14,-120,-90.1500000000001,-75.8,1.11375506108298,-0.555093574848111,-0.894457208484777,-0.900510798415244,-0.399894299621874,-0.292427304601316,74,73.8499999999999,55.2,42.0663636099963,44.2460524554986,36.9047137197519,194,164,131,-0.710360341148683,0.907459848198786,1882.8,47580,43583,34056,2379,2179.15,1702.8,"81"
"571","lie",-4.54750820333416e-14,-1.81898550041804e-13,-4.54750820333416e-14,-29.45,-19.3000000000002,-27.7,-1.22668388684069,-1.09265536509697,-1.26068952766788,-0.201482170271515,0.227335980600459,0.233563747092949,28.55,24.6999999999998,28.3,17.5843081961402,12.9943307476356,16.1769816975264,58,44,56,-0.576151875441413,0.894921643791966,778.9,34349,41246,33074,1717.45,2062.3,1653.7,"304"
"1973","lie",0,-9.09499038581618e-14,4.54743881439512e-14,-35.25,-67.6500000000001,-63.05,-0.789886490489967,-1.16694177259926,-1.26957348874287,-0.114960063556338,-0.0916279809718063,-0.0348421117290834,32.75,66.3499999999999,76.95,17.9996344992131,36.6452050428372,42.2990294774814,68,134,140,-0.687115885664435,0.919701864946204,1623.7,47285,45833,34921,2364.25,2291.65,1746.05,"415"
"1564","eat",-4.54736942545608e-14,0,-4.54743881439512e-14,-86.45,-99.5,-172.95,-0.911571364429933,-0.333863875113564,2.97620222791593,-0.22348800824496,-0.456780973215981,-1.56264122652082,63.55,70.5,70.05,41.334928520435,41.610347903275,53.0892743652763,150,170,243,-0.591743140165033,0.924382835323509,2071.3,36149,42930,32399,1807.45,2146.5,1619.95,"5"
"814","lie",9.09494701772928e-14,-4.54748218248202e-14,-9.09505110113784e-14,-18.5999999999999,-18.7,-56.9000000000001,2.67993042243635,1.52224798754927,2.68488935498844,-1.13114061460957,0.532877620517807,-1.53779327309721,11.4000000000001,26.3,22.0999999999999,5.94182321833078,9.38700109053388,17.8352105914706,30,45,79,-0.661960060909768,0.614139827990979,446.4,42752,31614,44838,2137.6,1580.7,2241.9,"473"
"923","walk",1.81911430363613e-13,1.81898940354586e-13,-4.54809800931599e-14,-410.95,-396.2,-279.2,-1.28926229952752,-0.276454013661689,-0.305795188286119,-0.0135521600285933,-0.487039464018173,-0.550653755096136,371.05,235.8,182.8,229.863912828988,160.184958883884,115.217688700449,782,632,462,-0.629887665268948,0.94444544450733,8283,41919,46424,33524,2095.95,2321.2,1676.2,"2472"
"2463","walk",1.81893389239463e-13,-9.09512049007688e-14,9.0948082398512e-14,-547.7,-298.9,-202.1,0.410655351727891,-0.841609575391186,-0.826605896176399,0.103688203997144,0.136989304225073,0.360925860284066,497.3,267.1,235.9,231.251537690478,156.371992377152,119.742662669401,1045,566,438,-0.642481016343337,0.938186300326996,7548,43574,46798,34262,2178.7,2339.9,1713.1,"2389"
"1067","sit",-9.09491232325976e-14,-1.81898810250325e-13,9.09494701772928e-14,-18.9000000000001,-22.0500000000002,-24.3499999999999,-1.10926002971589,-0.444219361164134,2.96123752806042,-0.194576211710475,0.600114748380902,-1.60258317779716,17.0999999999999,34.9499999999998,9.65000000000009,9.90427871387439,14.6304477033343,7.54826574714177,36,57,34,-0.722324031784915,0.862843966673477,498.900000000001,49878,43001,36807,2493.9,2150.05,1840.35,"1663"
"60","run",9.09591846287583e-14,-9.09525926795496e-14,4.54664084159617e-14,-1130.85,-526.4,-1451.05,2.02505471247948,-0.50590845966564,-1.13495335735871,1.13689658239352,0.875772113923163,-0.553410023235661,1938.15,1019.6,942.95,636.171796972451,479.330937211882,796.724311758696,3069,1546,2394,-0.593960574873844,0.957830988080437,29852.3,41957,47668,33901,2097.85,2383.4,1695.05,"1153"
