dog,sample,burst-timestamp,sample-timestamp,behaviour,X,Y,Z
woody,90950,59:18.0,59:29.7,sit,2429,2072,1728
woody,90951,59:18.0,59:29.8,sit,2429,2078,1730
woody,90952,59:18.0,59:29.9,sit,2438,2078,1725
woody,90953,59:18.0,59:30.0,sit,2429,2078,1738
woody,90954,59:18.0,59:30.1,sit,2427,2091,1716
woody,90955,59:18.0,59:30.2,sit,2441,2086,1720
woody,90956,59:18.0,59:30.3,sit,2434,2079,1743
woody,90957,59:18.0,59:30.4,sit,2466,2081,1726
woody,90958,59:18.0,59:30.5,sit,2432,2075,1744
woody,90959,59:18.0,59:30.6,sit,2421,2078,1741
woody,90960,59:18.0,59:30.7,sit,2436,2079,1738
woody,90961,59:18.0,59:30.8,sit,2450,2078,1751
woody,90962,59:18.0,59:30.9,sit,2471,2089,1728
woody,90963,59:18.0,59:31.0,sit,2432,2074,1743
woody,90964,59:18.0,59:31.1,sit,2438,2079,1747
woody,90965,59:18.0,59:31.2,sit,2440,2076,1742
woody,90966,59:18.0,59:31.3,sit,2446,2085,1749
woody,90967,59:18.0,59:31.4,sit,2485,2091,1733
woody,90968,59:18.0,59:31.5,sit,2430,2079,1747
woody,90969,59:18.0,59:31.6,sit,2430,2076,1754
woody,90970,59:18.0,59:31.7,sit,2448,2085,1750
woody,90971,59:18.0,59:31.8,sit,2451,2078,1754
woody,90972,59:18.0,59:31.9,sit,2470,2083,1734
woody,90973,59:18.0,59:32.0,sit,2433,2081,1754
woody,90974,59:18.0,59:32.1,sit,2429,2081,1750
woody,90975,59:18.0,59:32.2,sit,2451,2083,1749
woody,90976,59:18.0,59:32.3,sit,2458,2084,1750
woody,90977,59:18.0,59:32.4,sit,2462,2075,1751
woody,90978,59:18.0,59:32.5,sit,2435,2085,1752
woody,90979,59:18.0,59:32.6,sit,2488,2086,1730
woody,90980,59:18.0,59:32.7,sit,2430,2077,1750
woody,90981,59:18.0,59:32.8,sit,2434,2081,1747
woody,90982,59:18.0,59:32.9,sit,2454,2080,1753
woody,90983,59:18.0,59:33.0,sit,2442,2084,1753
woody,90984,59:18.0,59:33.1,sit,2463,2077,1742
woody,90985,59:18.0,59:33.2,sit,2429,2087,1755
woody,90986,59:18.0,59:33.3,sit,2483,2087,1736
woody,90987,59:18.0,59:33.4,sit,2442,2076,1749
woody,90988,59:18.0,59:33.5,sit,2433,2079,1752
woody,90989,59:18.0,59:33.6,sit,2454,2084,1749
woody,90990,59:18.0,59:33.7,sit,2451,2080,1761
woody,90991,59:18.0,59:33.8,sit,2456,2074,1745
woody,90992,59:18.0,59:33.9,sit,2450,2188,1765
woody,90993,59:18.0,59:34.0,sit,2494,2128,1770
woody,90994,59:18.0,59:34.1,sit,2492,2073,1800
woody,90995,59:18.0,59:34.2,sit,2405,2016,1717
woody,90996,59:18.0,59:34.3,sit,2417,2090,1713
woody,90997,59:18.0,59:34.4,sit,2431,2164,1737
woody,90998,59:18.0,59:34.5,sit,2440,2217,1734
woody,90999,59:18.0,59:34.6,sit,2426,2188,1743
woody,91000,59:18.0,59:34.7,sit,2406,2188,1747
woody,91001,59:18.0,59:34.8,sit,2426,2166,1726
woody,91002,59:18.0,59:34.9,sit,2416,2165,1723
woody,91003,59:18.0,59:35.0,sit,2438,2192,1709
woody,91004,59:18.0,59:35.1,sit,2390,2142,1730
woody,91005,59:18.0,59:35.2,sit,2401,2168,1731
woody,91006,59:18.0,59:35.3,sit,2437,2166,1727
woody,91007,59:18.0,59:35.4,sit,2421,2161,1731
woody,91008,59:18.0,59:35.5,sit,2457,2179,1710
woody,91009,59:18.0,59:35.6,sit,2407,2145,1736
woody,91010,59:18.0,59:35.7,sit,2420,2150,1733
woody,91011,59:18.0,59:35.8,sit,2430,2085,1730
woody,91012,59:18.0,59:35.9,sit,2436,2161,1769
woody,91013,59:18.0,59:36.0,sit,2450,2165,1742
woody,91014,59:39.0,59:39.0,sit,2457,2100,1738
woody,91015,59:39.0,59:39.1,sit,2444,2093,1749
woody,91016,59:39.0,59:39.2,sit,2438,2099,1747
woody,91017,59:39.0,59:39.3,sit,2441,2094,1750
woody,91018,59:39.0,59:39.4,sit,2456,2100,1751
woody,91019,59:39.0,59:39.5,sit,2462,2094,1742
woody,91020,59:39.0,59:39.6,sit,2445,2093,1757
woody,91021,59:39.0,59:39.7,sit,2445,2104,1750
woody,91022,59:39.0,59:39.8,sit,2445,2096,1746
woody,91023,59:39.0,59:39.9,sit,2450,2102,1750
woody,91024,59:39.0,59:40.0,sit,2463,2103,1754
woody,91025,59:39.0,59:40.1,sit,2451,2090,1763
woody,91026,59:39.0,59:40.2,sit,2479,2107,1742
woody,91027,59:39.0,59:40.3,sit,2448,2099,1751
woody,91028,59:39.0,59:40.4,sit,2446,2099,1755
woody,91029,59:39.0,59:40.5,sit,2452,2103,1755
woody,91030,59:39.0,59:40.6,sit,2450,2101,1762
woody,91031,59:39.0,59:40.7,sit,2461,2098,1754
woody,91032,59:39.0,59:40.8,sit,2442,2096,1769
woody,91033,59:39.0,59:40.9,sit,2459,2106,1757
woody,91034,59:39.0,59:41.0,sit,2453,2097,1759
woody,91035,59:39.0,59:41.1,sit,2466,2106,1765
woody,91036,59:39.0,59:41.2,sit,2468,2103,1764
woody,91037,59:39.0,59:41.3,sit,2451,2099,1772
woody,91038,59:39.0,59:41.4,sit,2466,2103,1763
woody,91039,59:39.0,59:41.5,sit,2450,2098,1775
woody,91040,59:39.0,59:41.6,sit,2482,2099,1755
woody,91041,59:39.0,59:41.7,sit,2451,2100,1773
woody,91042,59:39.0,59:41.8,sit,2487,2099,1761
woody,91043,59:39.0,59:41.9,sit,2449,2095,1768
woody,91044,59:39.0,59:42.0,sit,2459,2101,1768
woody,91045,59:39.0,59:42.1,sit,2453,2096,1775
woody,91046,59:39.0,59:42.2,sit,2469,2101,1771
woody,91047,59:39.0,59:42.3,sit,2466,2101,1770
woody,91048,59:39.0,59:42.4,sit,2471,2099,1773
woody,91049,59:39.0,59:42.5,sit,2460,2098,1776
woody,91050,59:39.0,59:42.6,sit,2467,2097,1777
woody,91051,59:39.0,59:42.7,sit,2451,2095,1775
woody,91052,59:39.0,59:42.8,sit,2472,2100,1775
woody,91053,59:39.0,59:42.9,sit,2455,2098,1774
woody,91054,59:39.0,59:43.0,sit,2462,2101,1781
woody,91055,59:39.0,59:43.1,sit,2459,2099,1777
woody,91056,59:39.0,59:43.2,sit,2455,2102,1780
woody,91057,59:39.0,59:43.3,sit,2459,2093,1775
woody,91058,59:39.0,59:43.4,sit,2463,2098,1776
woody,91059,59:39.0,59:43.5,sit,2464,2099,1779
woody,91060,59:39.0,59:43.6,sit,2458,2103,1781
woody,91061,59:39.0,59:43.7,sit,2471,2090,1766
woody,91062,59:39.0,59:43.8,sit,2452,2101,1779
woody,91063,59:39.0,59:43.9,sit,2491,2093,1760
woody,91064,59:39.0,59:44.0,sit,2451,2102,1777
woody,91065,59:39.0,59:44.1,sit,2501,2090,1755
woody,91066,59:39.0,59:44.2,sit,2436,2100,1781
woody,91067,59:39.0,59:44.3,sit,2504,2088,1755
woody,91068,59:39.0,59:44.4,sit,2444,2091,1774
woody,91069,59:39.0,59:44.5,sit,2497,2087,1759
woody,91070,59:39.0,59:44.6,sit,2460,2093,1774
woody,91071,59:39.0,59:44.7,sit,2492,2082,1759
woody,91072,59:39.0,59:44.8,sit,2448,2092,1773
woody,91073,59:39.0,59:44.9,sit,2501,2084,1757
woody,91074,59:39.0,59:45.0,sit,2454,2094,1770
woody,91075,59:39.0,59:45.1,sit,2508,2089,1752
woody,91076,59:39.0,59:45.2,sit,2442,2099,1771
woody,91077,59:39.0,59:45.3,sit,2491,2092,1759
woody,91078,59:39.0,59:45.4,sit,2447,2096,1763
woody,91079,59:39.0,59:45.5,sit,2496,2100,1762
woody,91080,59:39.0,59:45.6,sit,2457,2095,1756
woody,91081,59:39.0,59:45.7,sit,2474,2096,1767
woody,91082,59:39.0,59:45.8,sit,2443,2091,1770
woody,91083,59:39.0,59:45.9,sit,2461,2093,1775
woody,91084,59:39.0,59:46.0,sit,2450,2089,1774
woody,91085,59:39.0,59:46.1,sit,2472,2093,1766
woody,91086,59:39.0,59:46.2,sit,2458,2090,1771
woody,91087,59:39.0,59:46.3,sit,2448,2099,1774
woody,91088,59:39.0,59:46.4,sit,2481,2094,1750
woody,91089,59:39.0,59:46.5,sit,2453,2094,1764
woody,91090,59:39.0,59:46.6,sit,2464,2100,1753
woody,91091,59:39.0,59:46.7,sit,2447,2101,1751
woody,91092,59:39.0,59:46.8,sit,2450,2099,1753
woody,91093,59:39.0,59:46.9,sit,2444,2105,1760
woody,91094,59:39.0,59:47.0,sit,2456,2102,1772
woody,91095,59:39.0,59:47.1,sit,2469,2100,1756
woody,91096,59:39.0,59:47.2,sit,2459,2097,1764
woody,91097,59:39.0,59:47.3,sit,2458,2102,1765
woody,91098,59:39.0,59:47.4,sit,2445,2096,1766
woody,91099,59:39.0,59:47.5,sit,2458,2101,1771
woody,91100,59:39.0,59:47.6,sit,2444,2094,1765
woody,91101,59:39.0,59:47.7,sit,2474,2101,1761
woody,91102,59:39.0,59:47.8,sit,2450,2096,1771
woody,91103,59:39.0,59:47.9,sit,2465,2093,1772
woody,91104,59:39.0,59:48.0,sit,2446,2092,1775
woody,91105,59:39.0,59:48.1,sit,2458,2096,1771
woody,91106,59:39.0,59:48.3,sit,2456,2089,1773
woody,91107,59:39.0,59:48.4,sit,2461,2097,1776
woody,91108,59:39.0,59:48.5,sit,2463,2091,1769
woody,91109,59:39.0,59:48.6,sit,2449,2095,1775
woody,91110,59:39.0,59:48.7,sit,2479,2082,1761
woody,91111,59:39.0,59:48.8,sit,2454,2101,1774
woody,91112,59:39.0,59:48.9,sit,2495,2091,1759
woody,91113,59:39.0,59:49.0,sit,2452,2097,1771
woody,91114,59:39.0,59:49.1,sit,2496,2093,1764
woody,91115,59:39.0,59:49.2,sit,2461,2096,1762
woody,91116,59:39.0,59:49.3,sit,2491,2091,1769
woody,91117,59:39.0,59:49.4,sit,2451,2092,1769
woody,91118,59:39.0,59:49.5,sit,2479,2091,1773
woody,91119,59:39.0,59:49.6,sit,2455,2092,1769
woody,91120,59:39.0,59:49.7,sit,2467,2096,1775
woody,91121,59:39.0,59:49.8,sit,2447,2091,1771
woody,91122,59:39.0,59:49.9,sit,2463,2093,1777
woody,91123,59:39.0,59:50.0,sit,2450,2088,1770
woody,91124,59:39.0,59:50.1,sit,2465,2096,1784
woody,91125,59:39.0,59:50.2,sit,2457,2113,1796
woody,91126,59:39.0,59:50.3,sit,2468,2080,1833
woody,91127,59:39.0,59:50.4,sit,2441,2057,1728
woody,91128,59:39.0,59:50.5,sit,2352,2082,1736
woody,91129,59:39.0,59:50.6,sit,2366,2126,1696
woody,91130,59:39.0,59:50.7,sit,2061,2065,1584
woody,91131,59:39.0,59:50.8,sit,1973,2144,1568
woody,91132,59:39.0,59:50.9,sit,2014,2210,1585
woody,91133,59:39.0,59:51.0,sit,1937,2120,1652
woody,91134,59:39.0,59:51.1,sit,1793,2137,1665
woody,91135,59:39.0,59:51.2,sit,1741,2152,1565
woody,91136,59:39.0,59:51.3,sit,1709,2167,1532
woody,91137,59:39.0,59:51.4,sit,1735,2092,1570
woody,91138,59:39.0,59:51.5,sit,1760,2124,1573
woody,91139,59:39.0,59:51.6,sit,1748,2092,1639
woody,91140,59:39.0,59:51.7,sit,1716,2155,1692
woody,91141,59:39.0,59:51.8,sit,1752,2138,1608
woody,91142,59:39.0,59:51.9,sit,1769,2124,1646
woody,91143,59:39.0,59:52.0,sit,1727,2203,1630
woody,91144,59:39.0,59:52.1,sit,1792,2120,1626
woody,91145,59:39.0,59:52.2,sit,1829,2186,1613
woody,91146,59:39.0,59:52.3,sit,1810,2170,1660
woody,91147,59:39.0,59:52.4,sit,1827,2196,1570
woody,91148,59:39.0,59:52.5,sit,1838,2189,1572
woody,91149,59:39.0,59:52.6,sit,1843,2117,1627
woody,91150,59:39.0,59:52.7,sit,1862,2117,1593
woody,91151,59:39.0,59:52.8,sit,1843,2159,1584
woody,91152,59:39.0,59:52.9,sit,1846,2137,1590
woody,91153,59:39.0,59:53.0,sit,1823,2133,1554
woody,91154,59:39.0,59:53.1,sit,1842,2125,1573
woody,91155,59:39.0,59:53.2,sit,1829,2138,1559
woody,91156,59:39.0,59:53.3,sit,1864,2133,1600
woody,91157,59:39.0,59:53.4,sit,1824,2215,1544
woody,91158,59:39.0,59:53.5,sit,1812,2222,1459
woody,91159,59:39.0,59:53.6,sit,1815,2115,1541
woody,91160,59:39.0,59:53.7,sit,1947,2079,1556
woody,91161,59:39.0,59:53.8,sit,2045,2086,1577
woody,91162,59:39.0,59:53.9,sit,2108,2135,1632
woody,91163,59:39.0,59:54.0,sit,2181,2094,1638
woody,91164,59:39.0,59:54.1,sit,2239,2122,1624
woody,91165,59:39.0,59:54.2,sit,2293,2116,1641
woody,91166,59:39.0,59:54.3,sit,2346,2092,1667
woody,91167,59:39.0,59:54.4,sit,2372,2156,1661
woody,91168,59:39.0,59:54.5,sit,2364,2107,1669
woody,91169,59:39.0,59:54.6,sit,2357,2137,1654
woody,91170,59:39.0,59:54.7,sit,2333,2106,1657
woody,91171,59:39.0,59:54.8,sit,2345,2120,1654
woody,91172,59:39.0,59:54.9,sit,2346,2110,1643
woody,91173,59:39.0,59:55.0,sit,2346,2105,1652
woody,91174,59:39.0,59:55.1,sit,2388,2124,1649
woody,91175,59:39.0,59:55.2,sit,2347,2113,1665
woody,91176,59:39.0,59:55.3,sit,2376,2119,1650
woody,91177,59:39.0,59:55.4,sit,2350,2114,1662
woody,91178,59:39.0,59:55.5,sit,2374,2123,1654
woody,91179,59:39.0,59:55.6,sit,2346,2113,1652
woody,91180,59:39.0,59:55.7,sit,2346,2115,1662
woody,91181,59:39.0,59:55.8,sit,2334,2100,1657
woody,91182,59:39.0,59:55.9,sit,2351,2123,1662
woody,91183,59:39.0,59:56.0,sit,2362,2130,1672
woody,91184,59:39.0,59:56.1,sit,2358,2100,1668
woody,91185,59:39.0,59:56.2,sit,2338,2106,1670
woody,91186,59:39.0,59:56.3,sit,2376,2115,1671
woody,91187,59:39.0,59:56.4,sit,2375,2123,1676
woody,91188,59:39.0,59:56.5,sit,2373,2116,1671
woody,91189,59:39.0,59:56.6,sit,2378,2109,1659
woody,91190,59:39.0,59:56.7,sit,2371,2118,1666
woody,91191,59:39.0,59:56.8,sit,2405,2129,1669
woody,91192,59:39.0,59:56.9,sit,2380,2124,1681
woody,91193,59:39.0,59:57.0,sit,2408,2137,1670
woody,91194,59:59.0,59:59.0,sit,2400,2111,1702
woody,91195,59:59.0,59:59.1,sit,2409,2092,1696
woody,91196,59:59.0,59:59.2,sit,2405,2124,1715
woody,91197,59:59.0,59:59.3,sit,2408,2107,1711
woody,91198,59:59.0,59:59.4,sit,2394,2118,1699
woody,91199,59:59.0,59:59.5,sit,2418,2105,1696
woody,91200,59:59.0,59:59.6,sit,2435,2294,1722
woody,91201,59:59.0,59:59.7,sit,2440,2093,1736
woody,91202,59:59.0,59:59.8,sit,2404,2100,1712
woody,91203,59:59.0,59:59.9,sit,2377,2118,1673
woody,91204,59:59.0,00:00.0,sit,2404,2216,1725
woody,91205,59:59.0,00:00.1,sit,2373,2063,1673
woody,91206,59:59.0,00:00.2,sit,2418,2133,1684
woody,91207,59:59.0,00:00.3,sit,2395,2155,1686
woody,91208,59:59.0,00:00.4,sit,2399,2134,1699
woody,91209,59:59.0,00:00.5,sit,2406,2129,1694
woody,91210,59:59.0,00:00.6,sit,2396,2128,1689
woody,91211,59:59.0,00:00.7,sit,2404,2130,1695
woody,91212,59:59.0,00:00.8,sit,2396,2114,1709
woody,91213,59:59.0,00:00.9,sit,2400,2112,1700
woody,91214,59:59.0,00:01.0,sit,2408,2115,1698
woody,91215,59:59.0,00:01.1,sit,2415,2102,1700
woody,91216,59:59.0,00:01.2,sit,2408,2117,1712
woody,91217,59:59.0,00:01.3,sit,2433,2114,1697
woody,91218,59:59.0,00:01.4,sit,2404,2111,1714
woody,91219,59:59.0,00:01.5,sit,2432,2106,1700
woody,91220,59:59.0,00:01.6,sit,2420,2105,1711
woody,91221,59:59.0,00:01.7,sit,2439,2119,1704
woody,91222,59:59.0,00:01.8,sit,2415,2103,1714
woody,91223,59:59.0,00:01.9,sit,2423,2117,1715
woody,91224,59:59.0,00:02.0,sit,2407,2104,1706
woody,91225,59:59.0,00:02.1,sit,2416,2130,1730
woody,91226,59:59.0,00:02.2,sit,2396,2114,1713
woody,91227,59:59.0,00:02.3,sit,2432,2130,1711
woody,91228,59:59.0,00:02.4,sit,2398,2109,1701
woody,91229,59:59.0,00:02.5,sit,2452,2135,1700
woody,91230,59:59.0,00:02.6,sit,2395,2110,1699
woody,91231,59:59.0,00:02.7,sit,2447,2124,1697
woody,91232,59:59.0,00:02.8,sit,2400,2107,1710
woody,91233,59:59.0,00:02.9,sit,2440,2122,1695
woody,91234,59:59.0,00:03.0,sit,2408,2108,1713
woody,91235,59:59.0,00:03.1,sit,2450,2127,1704
woody,91236,59:59.0,00:03.2,sit,2398,2102,1712
woody,91237,59:59.0,00:03.3,sit,2412,2069,1682
woody,91238,59:59.0,00:03.4,sit,2401,2077,1731
woody,91239,59:59.0,00:03.5,sit,2403,2143,1720
woody,91240,59:59.0,00:03.6,sit,2408,2125,1711
woody,91241,59:59.0,00:03.7,sit,2408,2114,1715
woody,91242,59:59.0,00:03.8,sit,2437,2115,1698
woody,91243,59:59.0,00:03.9,sit,2406,2116,1706
woody,91244,59:59.0,00:04.0,sit,2436,2126,1701
woody,91245,59:59.0,00:04.1,sit,2398,2101,1706
woody,91246,59:59.0,00:04.2,sit,2399,2118,1698
woody,91247,59:59.0,00:04.3,sit,2398,2111,1711
woody,91248,59:59.0,00:04.4,sit,2416,2116,1712
woody,91249,59:59.0,00:04.5,sit,2422,2129,1717
woody,91250,59:59.0,00:04.6,sit,2411,2119,1721
woody,91251,59:59.0,00:04.7,sit,2442,2136,1703
woody,91252,59:59.0,00:04.8,sit,2408,2118,1715
woody,91253,59:59.0,00:04.9,sit,2436,2137,1709
woody,91254,59:59.0,00:05.0,sit,2397,2104,1717
woody,91255,59:59.0,00:05.1,sit,2425,2131,1721
woody,91256,59:59.0,00:05.2,sit,2393,2101,1722
woody,91257,59:59.0,00:05.3,sit,2432,2120,1728
woody,91258,59:59.0,00:05.4,sit,2400,2111,1735
woody,91259,59:59.0,00:05.5,sit,2436,2129,1735
woody,91260,59:59.0,00:05.6,sit,2415,2108,1728
woody,91261,59:59.0,00:05.7,sit,2438,2118,1737
woody,91262,59:59.0,00:05.8,sit,2425,2101,1738
woody,91263,59:59.0,00:05.9,sit,2451,2109,1746
woody,91264,59:59.0,00:06.0,sit,2446,2093,1739
woody,91265,59:59.0,00:06.1,sit,2439,2107,1749
woody,91266,59:59.0,00:06.2,sit,2456,2099,1738
woody,91267,59:59.0,00:06.3,sit,2427,2104,1749
woody,91268,59:59.0,00:06.4,sit,2488,2106,1727
woody,91269,59:59.0,00:06.5,sit,2426,2106,1740
woody,91270,59:59.0,00:06.6,sit,2493,2100,1729
woody,91271,59:59.0,00:06.7,sit,2438,2105,1741
woody,91272,59:59.0,00:06.8,sit,2497,2100,1728
woody,91273,59:59.0,00:06.9,sit,2424,2108,1744
woody,91274,59:59.0,00:07.0,sit,2487,2099,1735
woody,91275,59:59.0,00:07.1,sit,2430,2107,1745
woody,91276,59:59.0,00:07.2,sit,2486,2099,1736
woody,91277,59:59.0,00:07.3,sit,2436,2110,1744
woody,91278,59:59.0,00:07.4,sit,2466,2105,1735
woody,91279,59:59.0,00:07.5,sit,2441,2102,1747
woody,91280,59:59.0,00:07.6,sit,2459,2093,1758
woody,91281,59:59.0,00:07.7,sit,2430,2114,1745
woody,91282,59:59.0,00:07.8,sit,2449,2110,1750
woody,91283,59:59.0,00:07.9,sit,2458,2104,1748
woody,91284,59:59.0,00:08.0,sit,2445,2107,1759
woody,91285,59:59.0,00:08.1,sit,2476,2119,1746
woody,91286,59:59.0,00:08.3,sit,2462,2105,1782
woody,91287,59:59.0,00:08.4,sit,2451,2114,1717
woody,91288,59:59.0,00:08.5,sit,2430,2108,1740
woody,91289,59:59.0,00:08.6,sit,2470,2122,1744
woody,91290,59:59.0,00:08.7,sit,2455,2107,1755
woody,91291,59:59.0,00:08.8,sit,2473,2125,1747
woody,91292,59:59.0,00:08.9,sit,2436,2102,1759
woody,91293,59:59.0,00:09.0,sit,2444,2114,1763
woody,91294,59:59.0,00:09.1,sit,2439,2096,1759
woody,91295,59:59.0,00:09.2,sit,2462,2111,1768
woody,91296,59:59.0,00:09.3,sit,2462,2107,1755
woody,91297,59:59.0,00:09.4,sit,2463,2120,1767
woody,91298,59:59.0,00:09.5,sit,2481,2117,1760
woody,91299,59:59.0,00:09.6,sit,2455,2109,1772
woody,91300,59:59.0,00:09.7,sit,2475,2130,1780
woody,91301,59:59.0,00:09.8,sit,2437,2122,1782
woody,91302,59:59.0,00:09.9,sit,2496,2124,1772
woody,91303,59:59.0,00:10.0,sit,2445,2112,1777
woody,91304,59:59.0,00:10.1,sit,2504,2133,1778
woody,91305,59:59.0,00:10.2,sit,2449,2117,1786
woody,91306,59:59.0,00:10.3,sit,2478,2134,1796
woody,91307,59:59.0,00:10.4,sit,2463,2112,1794
woody,91308,59:59.0,00:10.5,sit,2479,2124,1799
woody,91309,59:59.0,00:10.6,sit,2461,2103,1805
woody,91310,59:59.0,00:10.7,sit,2476,2104,1788
woody,91311,59:59.0,00:10.8,sit,2488,2109,1791
woody,91312,59:59.0,00:10.9,sit,2507,2096,1857
woody,91313,59:59.0,00:11.0,sit,2525,2144,1811
woody,91314,59:59.0,00:11.1,sit,2495,2099,1859
woody,91315,59:59.0,00:11.2,sit,2473,1963,1918
woody,91316,59:59.0,00:11.3,sit,2509,2030,1447
woody,91317,59:59.0,00:11.4,sit,2450,1865,1797
woody,91318,59:59.0,00:11.5,sit,2655,1785,2071
woody,91319,59:59.0,00:11.6,sit,2378,1960,2343
woody,91320,59:59.0,00:11.7,sit,2886,2429,1994
woody,91321,59:59.0,00:11.8,sit,1981,2220,1353
woody,91322,59:59.0,00:11.9,sit,2197,2113,1877
woody,91324,59:59.0,00:12.1,walk,2407,2356,1376
woody,91325,59:59.0,00:12.2,walk,2132,1937,1825
woody,91326,59:59.0,00:12.3,walk,2370,1962,2063
woody,91327,59:59.0,00:12.4,walk,1631,1759,1003
woody,91328,59:59.0,00:12.5,walk,2177,1980,1486
woody,91329,59:59.0,00:12.6,walk,2310,2008,1962
woody,91330,59:59.0,00:12.7,walk,2024,2354,1470
woody,91331,59:59.0,00:12.8,walk,2086,2228,1522
woody,91332,59:59.0,00:12.9,walk,2169,2173,1759
woody,91333,59:59.0,00:13.0,walk,2526,2211,1855
woody,91334,59:59.0,00:13.1,walk,2118,2208,1746
woody,91335,59:59.0,00:13.2,walk,1678,1840,1911
woody,91336,59:59.0,00:13.3,walk,1431,2118,1859
woody,91337,59:59.0,00:13.4,walk,1233,2303,1136
woody,91338,59:59.0,00:13.5,walk,1426,2205,1410
woody,91339,59:59.0,00:13.6,walk,1681,2125,1747
woody,91340,59:59.0,00:13.7,walk,1838,1958,1670
woody,91341,59:59.0,00:13.8,walk,2089,2280,1681
woody,91342,59:59.0,00:13.9,walk,2669,2116,1873
woody,91343,59:59.0,00:14.0,walk,1842,2550,1368
woody,91344,59:59.0,00:14.1,walk,2490,2120,1586
woody,91345,59:59.0,00:14.2,walk,2380,1797,2118
woody,91346,59:59.0,00:14.3,walk,2092,2252,1442
woody,91347,59:59.0,00:14.4,walk,2372,2072,1268
woody,91348,59:59.0,00:14.5,walk,2248,2096,2054
woody,91349,59:59.0,00:14.6,walk,2317,1580,2081
woody,91350,59:59.0,00:14.7,walk,1980,2508,1109
woody,91351,59:59.0,00:14.8,walk,2121,2139,1879
woody,91352,59:59.0,00:14.9,walk,2514,1790,1806
woody,91353,59:59.0,00:15.0,walk,1906,2481,1218
woody,91354,59:59.0,00:15.1,walk,2157,2034,2101
woody,91355,59:59.0,00:15.2,walk,2444,2239,1262
woody,91356,59:59.0,00:15.3,walk,2047,2102,1332
woody,91357,59:59.0,00:15.4,walk,2189,1915,1889
woody,91358,59:59.0,00:15.5,walk,2188,2556,1244
woody,91359,59:59.0,00:15.6,walk,2111,2170,1531
woody,91360,59:59.0,00:15.7,walk,2243,2045,1932
woody,91361,59:59.0,00:15.8,walk,2399,2739,1517
woody,91362,59:59.0,00:15.9,walk,2244,2211,1663
woody,91363,59:59.0,00:16.0,walk,2152,2140,1852
woody,91364,59:59.0,00:16.1,walk,2816,2032,1942
woody,91365,59:59.0,00:16.2,walk,2196,2715,1538
woody,91366,59:59.0,00:16.3,walk,1991,1919,1642
woody,91367,59:59.0,00:16.4,walk,2740,2722,1636
woody,91368,59:59.0,00:16.5,walk,1967,2229,1534
woody,91369,59:59.0,00:16.6,walk,2268,2317,1762
woody,91370,59:59.0,00:16.7,walk,2378,2179,2011
woody,91371,59:59.0,00:16.8,walk,2044,1908,1199
woody,91372,59:59.0,00:16.9,walk,1988,2200,1394
woody,91373,59:59.0,00:17.0,walk,2113,2285,2017
woody,91374,00:20.0,00:20.0,walk,1689,2337,1511
woody,91375,00:20.0,00:20.1,walk,1867,2063,1644
woody,91376,00:20.0,00:20.2,walk,1917,2001,1887
woody,91377,00:20.0,00:20.3,walk,1711,2491,1394
woody,91378,00:20.0,00:20.4,walk,1693,2134,1415
woody,91379,00:20.0,00:20.5,walk,1894,2129,1835
woody,91380,00:20.0,00:20.6,walk,1685,2066,1529
woody,91381,00:20.0,00:20.7,walk,1881,2326,1405
woody,91382,00:20.0,00:20.8,walk,1938,2075,1741
woody,91383,00:20.0,00:20.9,walk,1647,1963,1543
woody,91384,00:20.0,00:21.0,walk,1708,2029,1676
woody,91385,00:20.0,00:21.1,walk,1771,2378,1640
woody,91386,00:20.0,00:21.2,walk,1681,2056,1734
woody,91387,00:20.0,00:21.3,walk,1660,2105,1559
woody,91388,00:20.0,00:21.4,walk,1786,2177,1554
woody,91389,00:20.0,00:21.5,walk,1787,1996,1763
woody,91390,00:20.0,00:21.6,walk,1696,2075,1509
woody,91391,00:20.0,00:21.7,walk,1720,2216,1661
woody,91392,00:20.0,00:21.8,walk,1807,2081,1641
woody,91393,00:20.0,00:21.9,walk,2032,2177,1643
woody,91394,00:20.0,00:22.0,walk,1719,2016,1531
woody,91395,00:20.0,00:22.1,walk,1668,2239,1655
woody,91396,00:20.0,00:22.2,walk,1744,2096,1574
woody,91397,00:20.0,00:22.3,walk,1857,1789,1689
woody,91398,00:20.0,00:22.4,walk,1786,2120,1432
woody,91399,00:20.0,00:22.5,walk,1723,2201,1618
woody,91400,00:20.0,00:22.6,walk,1916,1942,1574
woody,91401,00:20.0,00:22.7,walk,1931,2245,1750
woody,91402,00:20.0,00:22.8,walk,1624,2080,1840
woody,91403,00:20.0,00:22.9,walk,1695,2125,1409
woody,91404,00:20.0,00:23.0,walk,1779,2049,1623
woody,91405,00:20.0,00:23.1,walk,1897,2022,1612
woody,91406,00:20.0,00:23.2,walk,1649,2196,1561
woody,91407,00:20.0,00:23.3,walk,1668,2203,1427
woody,91408,00:20.0,00:23.4,walk,1890,2069,1460
woody,91409,00:20.0,00:23.5,walk,2008,2189,1696
woody,91410,00:20.0,00:23.6,walk,1795,1991,1393
woody,91411,00:20.0,00:23.7,walk,1946,2062,1528
woody,91412,00:20.0,00:23.8,walk,2143,2010,1814
woody,91413,00:20.0,00:23.9,walk,2237,1997,1941
woody,91414,00:20.0,00:24.0,walk,1686,2318,1310
woody,91415,00:20.0,00:24.1,walk,1996,2184,1390
